40.730614,-73.990433
40.732609,-73.98996
40.733936,-73.989746
40.736595,-73.98893
40.737793,-73.98806
40.738976,-73.987053
40.741684,-73.985123
40.742908,-73.98423
40.744156,-73.983315
40.745392,-73.982422
40.74744,-73.981018
40.749161,-73.979622
40.75045,-73.979477
40.753349,-73.97876
40.75523,-73.977394
40.756496,-73.976463
40.75774,-73.975555
40.759605,-73.974197
40.761497,-73.972816
40.762703,-73.971962
40.766273,-73.96933
40.767582,-73.968376
40.768814,-73.967484
40.770077,-73.96656
40.772148,-73.96505
40.773392,-73.964142
40.775322,-73.962738
40.776695,-73.961731
40.778793,-73.960205
40.781155,-73.958481
40.782677,-73.957375
40.784359,-73.956139
40.785637,-73.955208
40.788414,-73.953178
40.790302,-73.951797
40.79137,-73.951019
40.79216,-73.950447
40.793434,-73.949509
40.794552,-73.948692
40.795815,-73.947777
40.797024,-73.946892
40.799541,-73.945053
40.801506,-73.943619
40.804649,-73.941376
40.806015,-73.940346
40.807247,-73.939461
40.80851,-73.938538
40.810429,-73.937111
40.813126,-73.937225
40.814465,-73.936249
40.815617,-73.936279
40.81694,-73.938614
40.820679,-73.935875
40.821964,-73.93573
40.822865,-73.937859
40.706024,-74.014305
40.708008,-74.012711
40.710014,-74.01136
40.715389,-74.001846
40.716965,-74.000694
40.718094,-73.999855
40.722122,-73.997078
40.723873,-73.996208
40.72493,-73.995346
40.726185,-73.994354
40.728065,-73.992851
40.729752,-73.991425
40.821152,-73.935974
40.820152,-73.936607
40.818249,-73.938004
40.81638,-73.938744
40.815201,-73.935982
40.813793,-73.937004
40.812366,-73.938042
40.810619,-73.939285
40.809345,-73.940208
40.808075,-73.941139
40.806137,-73.942558
40.80619,-73.944603
40.804607,-73.945763
40.803219,-73.944672
40.801693,-73.945839
40.800354,-73.946815
40.797874,-73.948639
40.796535,-73.94957
40.795513,-73.950317
40.794178,-73.951286
40.793072,-73.952095
40.791569,-73.953178
40.78656,-73.956863
40.785461,-73.957657
40.784,-73.958748
40.782188,-73.960052
40.780434,-73.961319
40.777313,-73.963593
40.775612,-73.964836
40.774357,-73.965775
40.772209,-73.967323
40.77026,-73.968742
40.768234,-73.970238
40.767365,-73.970863
40.766083,-73.971779
40.765228,-73.972458
40.760147,-73.976151
40.756382,-73.978882
40.754517,-73.980247
40.753159,-73.981239
40.751945,-73.981392
40.751278,-73.97979
40.750885,-73.978867
40.748749,-73.980331
40.747589,-73.981178
40.746078,-73.982178
40.744347,-73.983482
40.743099,-73.984398
40.742199,-73.985054
40.739647,-73.986847
40.738094,-73.988045
40.736938,-73.988884
40.733086,-73.991287
40.73093,-73.992233
40.729401,-73.993515
40.727539,-73.995102
40.726261,-73.99617
40.722843,-73.999069
40.720963,-74.000664
40.719692,-74.001732
40.718758,-74.002541
40.717808,-74.003334
40.715832,-74.00502
40.714825,-74.005875
40.712677,-74.007668
40.711006,-74.009087
40.7099,-74.010002
40.707554,-74.011963
40.705631,-74.013557
40.731426,-73.992409
40.732521,-73.993904
40.734184,-73.992477
40.735054,-73.99173
40.74366,-73.985847
40.748314,-73.98246
40.749805,-73.981369
40.798347,-73.952606
40.799393,-73.955078
40.801483,-73.953583
40.816788,-73.942406
40.803425,-73.952156
40.805241,-73.951004
40.806599,-73.949844
40.807522,-73.949173
40.810474,-73.947006
40.811718,-73.946106
40.812958,-73.945198
40.81419,-73.944298
40.815548,-73.943306
40.818035,-73.94149
40.819298,-73.940575
40.820515,-73.939682
40.82188,-73.93869
40.823105,-73.93779
40.830906,-73.940277
40.832912,-73.939461
40.834045,-73.938133
40.835243,-73.937492
40.836658,-73.936852
40.841228,-73.939751
40.839622,-73.940186
40.83622,-73.937233
40.835011,-73.937775
40.833652,-73.93882
40.83242,-73.939903
40.83062,-73.940437
40.830372,-73.940254
40.828438,-73.93573
40.827305,-73.935387
40.826061,-73.936081
40.824627,-73.937103
40.823364,-73.938026
40.821388,-73.939468
40.819534,-73.940819
40.818302,-73.941719
40.817028,-73.942665
40.815277,-73.943909
40.813133,-73.945396
40.812038,-73.946259
40.810699,-73.947258
40.809181,-73.94838
40.806839,-73.950096
40.805603,-73.950996
40.803593,-73.952431
40.801716,-73.953835
40.800461,-73.95475
40.799175,-73.954857
40.796597,-73.949577
40.762016,-73.974785
40.751308,-73.98259
40.749477,-73.983925
40.747509,-73.985359
40.746262,-73.986267
40.745071,-73.987137
40.743153,-73.988541
40.741241,-73.990059
40.739407,-73.991257
40.737671,-73.992523
40.73447,-73.99485
40.733223,-73.99575
40.731998,-73.995926
40.731388,-73.994469
40.730709,-73.992836
40.74551,-73.984489
40.746582,-73.983627
40.747864,-73.982697
40.754818,-73.977631
40.756069,-73.976784
40.757355,-73.975761
40.759239,-73.974419
40.761143,-73.973038
40.762417,-73.972069
40.764473,-73.97065
40.800743,-73.958511
40.804878,-73.956841
40.807171,-73.95517
40.808449,-73.954239
40.812206,-73.951157
40.814014,-73.949577
40.815575,-73.948608
40.81728,-73.947884
40.820152,-73.94648
40.821136,-73.946007
40.82328,-73.945038
40.824337,-73.944405
40.826256,-73.943016
40.828323,-73.942276
40.829643,-73.941742
40.830719,-73.941315
40.832661,-73.940681
40.834045,-73.940125
40.835571,-73.939728
40.836746,-73.939957
40.842529,-73.938553
40.844406,-73.937187
40.848225,-73.934395
40.849571,-73.933418
40.853359,-73.930641
40.856289,-73.928764
40.854496,-73.930038
40.850792,-73.932785
40.849014,-73.934082
40.847481,-73.935165
40.843216,-73.938316
40.841183,-73.939781
40.837566,-73.94017
40.836269,-73.940109
40.834232,-73.940285
40.83284,-73.940857
40.830551,-73.94162
40.828861,-73.942261
40.827446,-73.942848
40.82571,-73.943672
40.823765,-73.94503
40.822296,-73.945724
40.821041,-73.946304
40.818939,-73.947281
40.817181,-73.948097
40.815369,-73.948944
40.813469,-73.950233
40.812809,-73.950844
40.810493,-73.952927
40.808628,-73.954292
40.807388,-73.9552
40.806087,-73.956146
40.804752,-73.957123
40.803829,-73.957787
40.802216,-73.958969
40.801048,-73.959572
40.800358,-73.957726
40.764191,-73.973167
40.759926,-73.976303
40.75803,-73.977676
40.756157,-73.97905
40.753021,-73.981346
40.751068,-73.982765
40.749237,-73.9841
40.749405,-73.99102
40.746986,-73.985374
40.752861,-73.979034
40.801418,-73.959953
40.802017,-73.961395
40.803219,-73.964211
40.804142,-73.966438
40.806297,-73.967667
40.810909,-73.964172
40.821239,-73.95401
40.822815,-73.952873
40.824081,-73.95195
40.825314,-73.95105
40.82679,-73.949966
40.827915,-73.949142
40.829166,-73.948235
40.830414,-73.947319
40.831699,-73.946388
40.832993,-73.945442
40.834259,-73.944519
40.835518,-73.943596
40.836739,-73.942703
40.838005,-73.941772
40.839363,-73.940788
40.840343,-73.940193
40.844315,-73.940872
40.845699,-73.9403
40.846825,-73.939842
40.847893,-73.939377
40.849228,-73.938934
40.851204,-73.93808
40.852398,-73.937653
40.853638,-73.937263
40.858063,-73.934792
40.857334,-73.935333
40.859299,-73.934082
40.859211,-73.93428
40.856808,-73.935921
40.854824,-73.937065
40.853134,-73.937592
40.851891,-73.937988
40.850636,-73.938484
